"AccusedMasterID","CaseMasterID","AccusedName","AgeYear","GenderID","PersonID"
"38812","39855","Kiran R 39855","20","1","A1"
"38813","39858","Manjunath S A151","28","1","A1"
"38814","39858","Naveen H 39859","48","2","A2"
"38815","39858","Ravi Kumar 39860","56","1","A3"
"38816","39860","Naveen H 39860","46","1","A1"
"38817","39861","Manjunath S 39861","44","1","A1"
"38818","39862","Naveen H A98","53","1","A1"
"38819","39862","Prakash Gowda 39863","54","1","A2"
"38820","39862","Rizwan Khan 39864","55","1","A3"
"38821","39863","Vijay Patil 39863","52","1","A1"
"38822","39864","Ravi Kumar 39864","24","1","A1"
"38823","39865","Suresh Babu 39865","40","1","A1"
"38824","39866","Imran Pasha A129","22","1","A1"
"38825","39866","Rizwan Khan 39867","37","1","A2"
"38826","39866","Naveen H 39868","50","1","A3"
"38827","39867","Prakash Gowda 39867","52","1","A1"
"38828","39868","Kiran R 39868","32","1","A1"
"38829","39869","Vijay Patil A77","24","2","A1"
"38830","39871","Vijay Patil 39871","36","1","A1"
"38831","39872","Suresh Babu A118","54","1","A1"
"38832","39873","Imran Pasha A166","33","1","A1"
"38833","39873","Rizwan Khan 39874","35","1","A2"
"38834","39874","Imran Pasha A95","52","1","A1"
"38835","39875","Ravi Kumar A87","54","1","A1"
"38836","39875","Manjunath S 39876","21","1","A2"
"38837","39875","Manjunath S 39877","39","1","A3"
"38838","39876","Suresh Babu A104","23","1","A1"
"38839","39876","Prakash Gowda 39877","24","1","A2"
"38840","39876","Manjunath S 39878","20","1","A3"
"38841","39877","Naveen H A73","19","1","A1"
"38842","39878","Manjunath S A139","41","1","A1"
"38843","39878","Arjun Nayak 39879","36","2","A2"
"38844","39879","Rizwan Khan A48","48","1","A1"
"38845","39880","Prakash Gowda A14","29","2","A1"
"38846","39880","Vijay Patil 39881","48","1","A2"
"38847","39881","Suresh Babu A158","24","1","A1"
"38848","39881","Arjun Nayak 39882","29","1","A2"
"38849","39881","Arjun Nayak 39883","27","1","A3"
"38850","39883","Suresh Babu A66","47","1","A1"
"38851","39885","Rizwan Khan A40","53","2","A1"
"38852","39885","Vijay Patil 39886","26","1","A2"
"38853","39886","Manjunath S 39886","46","1","A1"
"38854","39887","Naveen H A37","19","1","A1"
"38855","39887","Kiran R 39888","41","1","A2"
"38856","39888","Suresh Babu A158","26","1","A1"
"38857","39890","Arjun Nayak A103","22","1","A1"
"38858","39890","Ravi Kumar 39891","21","1","A2"
"38859","39890","Prakash Gowda 39892","41","1","A3"
"38860","39892","Imran Pasha A171","49","1","A1"
"38861","39892","Manjunath S 39893","56","1","A2"
"38862","39892","Arjun Nayak 39894","31","1","A3"
"38863","39894","Vijay Patil A128","29","1","A1"
"38864","39894","Suresh Babu 39895","22","1","A2"
"38865","39894","Rizwan Khan 39896","46","1","A3"
"38866","39895","Arjun Nayak 39895","27","1","A1"
"38867","39896","Arjun Nayak A159","32","2","A1"
"38868","39896","Rizwan Khan 39897","37","1","A2"
"38869","39896","Prakash Gowda 39898","34","1","A3"
"38870","39897","Naveen H A61","24","1","A1"
"38871","39898","Vijay Patil 39898","49","1","A1"
"38872","39902","Imran Pasha A59","48","1","A1"
"38873","39902","Ravi Kumar 39903","49","1","A2"
"38874","39902","Vijay Patil 39904","50","1","A3"
"38875","39903","Suresh Babu 39903","27","1","A1"
"38876","39908","Suresh Babu A177","31","1","A1"
"38877","39908","Vijay Patil 39909","37","1","A2"
"38878","39908","Manjunath S 39910","19","1","A3"
"38879","39909","Suresh Babu A96","52","1","A1"
"38880","39909","Arjun Nayak 39910","43","1","A2"
"38881","39911","Prakash Gowda A150","36","1","A1"
"38882","39919","Imran Pasha A166","42","1","A1"
"38883","39920","Vijay Patil A55","43","1","A1"
"38884","39921","Rizwan Khan 39921","49","1","A1"
"38885","39923","Prakash Gowda A150","19","1","A1"
"38886","39923","Naveen H 39924","56","1","A2"
"38887","39925","Vijay Patil A55","45","1","A1"
"38888","39925","Ravi Kumar 39926","42","1","A2"
"38889","39926","Suresh Babu 39926","45","1","A1"
"38890","39927","Rizwan Khan A78","34","1","A1"
"38891","39928","Imran Pasha A83","26","1","A1"
"38892","39928","Ravi Kumar 39929","34","1","A2"
"38893","39930","Vijay Patil 39930","37","1","A1"
"38894","39931","Ravi Kumar A76","36","1","A1"
"38895","39931","Rizwan Khan 39932","55","1","A2"
"38896","39932","Rizwan Khan A119","52","1","A1"
"38897","39933","Arjun Nayak A159","46","2","A1"
"38898","39933","Imran Pasha 39934","30","1","A2"
"38899","39935","Ravi Kumar 39935","42","1","A1"
"38900","39936","Prakash Gowda A7","20","1","A1"
"38901","39936","Manjunath S 39937","42","1","A2"
"38902","39937","Prakash Gowda A31","44","1","A1"
"38903","39938","Ravi Kumar 39938","30","1","A1"
"38904","39940","Naveen H A88","50","1","A1"
"38905","39940","Rizwan Khan 39941","53","2","A2"
"38906","39940","Prakash Gowda 39942","29","1","A3"
"38907","39941","Suresh Babu A42","39","1","A1"
"38908","39941","Arjun Nayak 39942","38","2","A2"
"38909","39941","Vijay Patil 39943","31","1","A3"
"38910","39942","Vijay Patil A41","22","1","A1"
"38911","39943","Prakash Gowda A107","26","1","A1"
"38912","39943","Imran Pasha 39944","50","1","A2"
"38913","39943","Prakash Gowda 39945","21","1","A3"
"38914","39946","Manjunath S 39946","47","1","A1"
"38915","39948","Imran Pasha A164","54","1","A1"
"38916","39948","Manjunath S 39949","48","1","A2"
"38917","39952","Imran Pasha 39952","24","1","A1"
"38918","39953","Naveen H A163","19","1","A1"
"38919","39954","Imran Pasha A83","21","1","A1"
"38920","39958","Kiran R 39958","41","1","A1"
"38921","39960","Kiran R 39960","43","1","A1"
"38922","39961","Naveen H 39961","49","1","A1"
"38923","39962","Arjun Nayak A85","49","1","A1"
"38924","39962","Kiran R 39963","27","1","A2"
"38925","39962","Suresh Babu 39964","51","1","A3"
"38926","39966","Prakash Gowda A170","20","1","A1"
"38927","39966","Suresh Babu 39967","49","1","A2"
"38928","39967","Kiran R A174","43","1","A1"
"38929","39967","Kiran R 39968","38","2","A2"
"38930","39968","Arjun Nayak 39968","39","1","A1"
"38931","39969","Prakash Gowda 39969","35","1","A1"
"38932","39970","Vijay Patil A165","20","2","A1"
"38933","39970","Rizwan Khan 39971","28","1","A2"
"38934","39970","Suresh Babu 39972","32","1","A3"
"38935","39972","Prakash Gowda 39972","25","1","A1"
"38936","39973","Suresh Babu 39973","46","1","A1"
"38937","39975","Vijay Patil 39975","33","1","A1"
"38938","39978","Naveen H A37","34","1","A1"
"38939","39978","Arjun Nayak 39979","55","1","A2"
"38940","39978","Ravi Kumar 39980","42","1","A3"
"38941","39979","Rizwan Khan A94","32","1","A1"
"38942","39980","Suresh Babu A104","37","1","A1"
"38943","39980","Arjun Nayak 39981","34","1","A2"
"38944","39980","Imran Pasha 39982","52","1","A3"
"38945","39981","Suresh Babu 39981","28","1","A1"
"38946","39982","Ravi Kumar A87","25","1","A1"
"38947","39984","Suresh Babu A118","36","1","A1"
"38948","39984","Naveen H 39985","37","1","A2"
"38949","39984","Naveen H 39986","40","1","A3"
"38950","39985","Kiran R 39985","48","1","A1"
"38951","39987","Naveen H 39987","41","1","A1"
"38952","39988","Manjunath S A23","45","1","A1"
"38953","39988","Prakash Gowda 39989","39","1","A2"
"38954","39989","Kiran R A72","41","1","A1"
"38955","39989","Ravi Kumar 39990","34","1","A2"
"38956","39989","Naveen H 39991","27","1","A3"
"38957","39990","Rizwan Khan A33","34","1","A1"
"38958","39990","Vijay Patil 39991","36","1","A2"
"38959","39990","Naveen H 39992","29","1","A3"
"38960","39994","Kiran R 39994","42","1","A1"
"38961","39995","Arjun Nayak A162","42","2","A1"
"38962","39995","Manjunath S 39996","45","1","A2"
"38963","39999","Rizwan Khan 39999","41","1","A1"
"38964","40000","Vijay Patil 40000","42","1","A1"
"38965","40001","Imran Pasha A79","32","1","A1"
"38966","40001","Naveen H 40002","19","1","A2"
"38967","40001","Manjunath S 40003","42","1","A3"
"38968","40002","Arjun Nayak A152","39","1","A1"
"38969","40002","Imran Pasha 40003","54","1","A2"
"38970","40004","Arjun Nayak 40004","19","1","A1"
"38971","40005","Rizwan Khan A48","43","1","A1"
"38972","40005","Kiran R 40006","48","2","A2"
"38973","40006","Kiran R A160","40","1","A1"
"38974","40007","Imran Pasha 40007","41","1","A1"
"38975","40009","Rizwan Khan 40009","54","1","A1"
"38976","40010","Imran Pasha A112","38","1","A1"
"38977","40010","Kiran R 40011","41","1","A2"
"38978","40011","Arjun Nayak 40011","44","2","A1"
"38979","40013","Imran Pasha 40013","21","1","A1"
"38980","40015","Suresh Babu A66","23","2","A1"
"38981","40016","Ravi Kumar A81","48","1","A1"
"38982","40016","Prakash Gowda 40017","40","1","A2"
"38983","40016","Naveen H 40018","42","1","A3"
"38984","40017","Ravi Kumar A86","31","1","A1"
"38985","40018","Naveen H 40018","21","1","A1"
"38986","40019","Suresh Babu 40019","56","1","A1"
"38987","40020","Arjun Nayak 40020","43","1","A1"
"38988","40021","Arjun Nayak A49","21","1","A1"
"38989","40021","Prakash Gowda 40022","42","2","A2"
"38990","40021","Kiran R 40023","51","1","A3"
"38991","40023","Suresh Babu 40023","36","1","A1"
"38992","40024","Arjun Nayak A152","29","1","A1"
"38993","40024","Arjun Nayak 40025","24","1","A2"
"38994","40024","Imran Pasha 40026","27","1","A3"
"38995","40026","Arjun Nayak 40026","30","1","A1"
"38996","40029","Vijay Patil 40029","40","1","A1"
"38997","40030","Kiran R 40030","29","1","A1"
"38998","40031","Ravi Kumar A179","20","1","A1"
"38999","40031","Imran Pasha 40032","24","1","A2"
"39000","40033","Naveen H 40033","19","1","A1"
"39001","40034","Rizwan Khan 40034","25","2","A1"
"39002","40035","Imran Pasha 40035","41","1","A1"
"39003","40036","Prakash Gowda 40036","35","1","A1"
"39004","40037","Kiran R 40037","50","1","A1"
"39005","40038","Naveen H 40038","33","1","A1"
"39006","40039","Vijay Patil 40039","42","1","A1"
"39007","40041","Rizwan Khan 40041","53","1","A1"
"39008","40043","Manjunath S 40043","29","1","A1"
"39009","40044","Naveen H 40044","48","1","A1"
"39010","40045","Rizwan Khan 40045","33","1","A1"
"39011","40048","Kiran R 40048","35","1","A1"
"39012","40050","Naveen H 40050","36","1","A1"
"39013","40051","Suresh Babu 40051","25","2","A1"
"39014","40053","Naveen H A52","53","1","A1"
"39015","40054","Imran Pasha 40054","19","1","A1"
"39016","40055","Rizwan Khan A119","42","2","A1"
"39017","40055","Imran Pasha 40056","32","1","A2"
"39018","40055","Suresh Babu 40057","43","1","A3"
"39019","40056","Rizwan Khan A78","23","1","A1"
"39020","40056","Vijay Patil 40057","47","1","A2"
"39021","40057","Ravi Kumar A87","33","1","A1"
"39022","40057","Suresh Babu 40058","56","1","A2"
"39023","40059","Kiran R 40059","50","2","A1"
"39024","40060","Vijay Patil A123","52","1","A1"
"39025","40060","Rizwan Khan 40061","35","1","A2"
"39026","40061","Vijay Patil A74","54","1","A1"
"39027","40062","Arjun Nayak A46","54","1","A1"
"39028","40062","Prakash Gowda 40063","23","1","A2"
"39029","40062","Imran Pasha 40064","36","1","A3"
"39030","40064","Naveen H 40064","30","1","A1"
"39031","40065","Prakash Gowda A155","33","2","A1"
"39032","40065","Rizwan Khan 40066","43","2","A2"
"39033","40067","Prakash Gowda 40067","23","1","A1"
"39034","40068","Ravi Kumar A149","26","1","A1"
"39035","40069","Suresh Babu A27","55","1","A1"
"39036","40069","Vijay Patil 40070","21","2","A2"
"39037","40071","Rizwan Khan A63","35","1","A1"
"39038","40071","Naveen H 40072","40","1","A2"
"39039","40071","Suresh Babu 40073","50","1","A3"
"39040","40072","Vijay Patil A55","30","1","A1"
"39041","40072","Ravi Kumar 40073","23","1","A2"
"39042","40074","Manjunath S 40074","21","2","A1"
"39043","40075","Ravi Kumar 40075","48","1","A1"
"39044","40076","Imran Pasha A79","55","1","A1"
"39045","40079","Rizwan Khan A94","48","2","A1"
"39046","40079","Arjun Nayak 40080","56","1","A2"
"39047","40079","Naveen H 40081","23","1","A3"
"39048","40081","Naveen H A98","35","1","A1"
"39049","40081","Arjun Nayak 40082","38","1","A2"
"39050","40081","Imran Pasha 40083","38","1","A3"
"39051","40082","Naveen H A44","53","1","A1"
"39052","40082","Kiran R 40083","52","1","A2"
"39053","40083","Imran Pasha 40083","47","1","A1"
"39054","40084","Kiran R 40084","23","2","A1"
"39055","40085","Prakash Gowda 40085","22","1","A1"
"39056","40086","Rizwan Khan 40086","34","1","A1"
"39057","40087","Suresh Babu 40087","42","1","A1"
"39058","40089","Imran Pasha 40089","47","1","A1"
"39059","40090","Arjun Nayak 40090","50","1","A1"
"39060","40091","Vijay Patil 40091","24","1","A1"
"39061","40094","Imran Pasha 40094","25","1","A1"
"39062","40095","Kiran R 40095","51","1","A1"
"39063","40096","Vijay Patil A140","27","1","A1"
"39064","40096","Kiran R 40097","25","1","A2"
"39065","40097","Prakash Gowda 40097","22","1","A1"
"39066","40098","Naveen H 40098","54","1","A1"
"39067","40099","Vijay Patil 40099","38","1","A1"
"39068","40100","Imran Pasha A30","41","1","A1"
"39069","40100","Vijay Patil 40101","24","1","A2"
"39070","40102","Naveen H A89","49","1","A1"
"39071","40102","Kiran R 40103","35","2","A2"
"39072","40102","Rizwan Khan 40104","56","1","A3"
"39073","40103","Imran Pasha A93","44","1","A1"
"39074","40103","Vijay Patil 40104","47","1","A2"
"39075","40103","Arjun Nayak 40105","45","1","A3"
"39076","40104","Manjunath S 40104","39","1","A1"
"39077","40108","Ravi Kumar 40108","36","1","A1"
"39078","40110","Manjunath S 40110","23","1","A1"
"39079","40111","Arjun Nayak 40111","50","1","A1"
"39080","40113","Suresh Babu 40113","23","1","A1"
"39081","40114","Imran Pasha A57","41","1","A1"
"39082","40114","Prakash Gowda 40115","56","1","A2"
"39083","40115","Arjun Nayak 40115","48","1","A1"
"39084","40116","Kiran R A72","47","1","A1"
"39085","40116","Suresh Babu 40117","26","1","A2"
"39086","40116","Imran Pasha 40118","21","1","A3"
"39087","40117","Arjun Nayak A82","26","1","A1"
"39088","40118","Manjunath S 40118","30","1","A1"
"39089","40119","Vijay Patil A165","45","1","A1"
"39090","40119","Prakash Gowda 40120","37","1","A2"
"39091","40119","Ravi Kumar 40121","35","1","A3"
"39092","40120","Manjunath S 40120","19","1","A1"
"39093","40122","Arjun Nayak A46","27","1","A1"
"39094","40122","Manjunath S 40123","24","1","A2"
"39095","40124","Ravi Kumar A149","43","1","A1"
"39096","40124","Arjun Nayak 40125","30","1","A2"
"39097","40126","Prakash Gowda A126","20","1","A1"
"39098","40126","Arjun Nayak 40127","24","1","A2"
"39099","40126","Arjun Nayak 40128","52","1","A3"
"39100","40127","Arjun Nayak A159","26","1","A1"
"39101","40127","Vijay Patil 40128","56","1","A2"
"39102","40128","Prakash Gowda A7","48","1","A1"
"39103","40129","Vijay Patil A145","20","1","A1"
"39104","40130","Prakash Gowda 40130","23","1","A1"
"39105","40131","Suresh Babu 40131","23","1","A1"
"39106","40132","Vijay Patil 40132","45","1","A1"
"39107","40134","Ravi Kumar 40134","42","1","A1"
"39108","40135","Imran Pasha A164","43","1","A1"
"39109","40135","Arjun Nayak 40136","36","1","A2"
"39110","40136","Naveen H 40136","24","1","A1"
"39111","40137","Rizwan Khan A97","37","1","A1"
"39112","40138","Suresh Babu A10","56","1","A1"
"39113","40138","Vijay Patil 40139","28","1","A2"
"39114","40138","Kiran R 40140","47","1","A3"
"39115","40140","Imran Pasha A131","50","1","A1"
"39116","40141","Rizwan Khan A33","38","1","A1"
"39117","40141","Rizwan Khan 40142","54","1","A2"
"39118","40141","Naveen H 40143","19","1","A3"
"39119","40142","Imran Pasha 40142","35","1","A1"
"39120","40143","Arjun Nayak A35","42","1","A1"
"39121","40143","Prakash Gowda 40144","36","1","A2"
"39122","40144","Arjun Nayak A15","43","1","A1"
"39123","40144","Rizwan Khan 40145","49","1","A2"
"39124","40145","Naveen H A163","26","1","A1"
"39125","40145","Imran Pasha 40146","37","1","A2"
"39126","40149","Ravi Kumar 40149","39","1","A1"
"39127","40151","Arjun Nayak A46","38","1","A1"
"39128","40151","Vijay Patil 40152","53","2","A2"
"39129","40153","Kiran R A160","35","1","A1"
"39130","40153","Vijay Patil 40154","42","1","A2"
"39131","40153","Manjunath S 40155","23","1","A3"
"39132","40156","Arjun Nayak A106","23","1","A1"
"39133","40156","Ravi Kumar 40157","53","1","A2"
"39134","40157","Ravi Kumar 40157","41","1","A1"
"39135","40158","Suresh Babu 40158","27","1","A1"
"39136","40159","Imran Pasha 40159","29","1","A1"
"39137","40160","Kiran R A8","37","1","A1"
"39138","40160","Ravi Kumar 40161","22","1","A2"
"39139","40162","Manjunath S 40162","37","1","A1"
"39140","40163","Manjunath S A13","31","1","A1"
"39141","40163","Kiran R 40164","52","1","A2"
"39142","40163","Kiran R 40165","45","2","A3"
"39143","40164","Naveen H A18","25","1","A1"
"39144","40164","Rizwan Khan 40165","38","1","A2"
"39145","40165","Manjunath S 40165","20","1","A1"
"39146","40166","Naveen H A105","32","1","A1"
"39147","40166","Imran Pasha 40167","24","1","A2"
"39148","40167","Kiran R A133","19","1","A1"
"39149","40167","Naveen H 40168","51","1","A2"
"39150","40169","Naveen H 40169","34","1","A1"
"39151","40170","Naveen H 40170","56","1","A1"
"39152","40171","Manjunath S A122","55","1","A1"
"39153","40173","Kiran R 40173","32","1","A1"
"39154","40174","Arjun Nayak 40174","43","1","A1"
"39155","40175","Naveen H A37","33","1","A1"
"39156","40175","Ravi Kumar 40176","39","1","A2"
"39157","40176","Imran Pasha A144","56","1","A1"
"39158","40176","Ravi Kumar 40177","32","1","A2"
"39159","40177","Prakash Gowda A29","52","2","A1"
"39160","40178","Rizwan Khan 40178","37","1","A1"
"39161","40179","Imran Pasha A166","26","1","A1"
"39162","40179","Suresh Babu 40180","42","1","A2"
"39163","40179","Manjunath S 40181","45","1","A3"
"39164","40181","Manjunath S A11","24","1","A1"
"39165","40182","Rizwan Khan A33","50","1","A1"
"39166","40183","Prakash Gowda A143","45","1","A1"
"39167","40183","Vijay Patil 40184","27","1","A2"
"39168","40184","Naveen H 40184","23","1","A1"
"39169","40185","Vijay Patil 40185","30","1","A1"
"39170","40186","Naveen H 40186","27","1","A1"
"39171","40187","Rizwan Khan A100","50","2","A1"
"39172","40187","Ravi Kumar 40188","40","1","A2"
"39173","40189","Ravi Kumar 40189","32","1","A1"
"39174","40190","Manjunath S 40190","29","1","A1"
"39175","40191","Vijay Patil A172","49","1","A1"
"39176","40193","Manjunath S 40193","20","1","A1"
"39177","40194","Arjun Nayak A49","21","1","A1"
"39178","40194","Ravi Kumar 40195","56","1","A2"
"39179","40195","Vijay Patil 40195","19","1","A1"
"39180","40196","Naveen H A75","25","1","A1"
"39181","40196","Arjun Nayak 40197","45","1","A2"
"39182","40197","Prakash Gowda 40197","36","1","A1"
"39183","40198","Naveen H A73","24","2","A1"
"39184","40198","Prakash Gowda 40199","29","1","A2"
"39185","40199","Ravi Kumar 40199","45","1","A1"
"39186","40200","Prakash Gowda 40200","40","1","A1"
